preamble,stimulus,is_correct,subject
"This is a hierarchy of effects or sequential model used to explain how advertising works: (A) AIDA. (B) ADD. (C) PESTLE. and (D) SWOT.. Of the answer choices above, answer (A) is the",best,1,marketing
"This is a hierarchy of effects or sequential model used to explain how advertising works: (A) AIDA. (B) ADD. (C) PESTLE. and (D) SWOT.. Of the answer choices above, answer (B) is the",best,0,marketing
"This is a hierarchy of effects or sequential model used to explain how advertising works: (A) AIDA. (B) ADD. (C) PESTLE. and (D) SWOT.. Of the answer choices above, answer (C) is the",best,0,marketing
"This is a hierarchy of effects or sequential model used to explain how advertising works: (A) AIDA. (B) ADD. (C) PESTLE. and (D) SWOT.. Of the answer choices above, answer (D) is the",best,0,marketing
" _____________is an important element in the communication process. It recognizes that successful communications are more likely to be achieved if the source and the receiver understand each other. (A) The realm of understanding. (B) Personal selling. (C) Noise. and (D) Feedback.. Of the answer choices above, answer (A) is the",best,1,marketing
" _____________is an important element in the communication process. It recognizes that successful communications are more likely to be achieved if the source and the receiver understand each other. (A) The realm of understanding. (B) Personal selling. (C) Noise. and (D) Feedback.. Of the answer choices above, answer (B) is the",best,0,marketing
" _____________is an important element in the communication process. It recognizes that successful communications are more likely to be achieved if the source and the receiver understand each other. (A) The realm of understanding. (B) Personal selling. (C) Noise. and (D) Feedback.. Of the answer choices above, answer (C) is the",best,0,marketing
" _____________is an important element in the communication process. It recognizes that successful communications are more likely to be achieved if the source and the receiver understand each other. (A) The realm of understanding. (B) Personal selling. (C) Noise. and (D) Feedback.. Of the answer choices above, answer (D) is the",best,0,marketing
"In the history of marketing, when did the production period end? (A) In the 1920s. (B) In the late 1800s. (C) In the early 1900s. and (D) After the end of the Second World War.. Of the answer choices above, answer (A) is the",best,1,marketing
"In the history of marketing, when did the production period end? (A) In the 1920s. (B) In the late 1800s. (C) In the early 1900s. and (D) After the end of the Second World War.. Of the answer choices above, answer (B) is the",best,0,marketing
"In the history of marketing, when did the production period end? (A) In the 1920s. (B) In the late 1800s. (C) In the early 1900s. and (D) After the end of the Second World War.. Of the answer choices above, answer (C) is the",best,0,marketing
"In the history of marketing, when did the production period end? (A) In the 1920s. (B) In the late 1800s. (C) In the early 1900s. and (D) After the end of the Second World War.. Of the answer choices above, answer (D) is the",best,0,marketing
"The extent to which a service envelops a product varies according to a number of factors. Which of the following is NOT one of the factors? (A) Performance-value. (B) The level of tangibility associated with the type of product. (C) Variations in supply and demand. and (D) The way in which the service is delivered.. Of the answer choices above, answer (A) is the",best,1,marketing
"The extent to which a service envelops a product varies according to a number of factors. Which of the following is NOT one of the factors? (A) Performance-value. (B) The level of tangibility associated with the type of product. (C) Variations in supply and demand. and (D) The way in which the service is delivered.. Of the answer choices above, answer (B) is the",best,0,marketing
"The extent to which a service envelops a product varies according to a number of factors. Which of the following is NOT one of the factors? (A) Performance-value. (B) The level of tangibility associated with the type of product. (C) Variations in supply and demand. and (D) The way in which the service is delivered.. Of the answer choices above, answer (C) is the",best,0,marketing
"The extent to which a service envelops a product varies according to a number of factors. Which of the following is NOT one of the factors? (A) Performance-value. (B) The level of tangibility associated with the type of product. (C) Variations in supply and demand. and (D) The way in which the service is delivered.. Of the answer choices above, answer (D) is the",best,0,marketing
"The owners of independent gasoline stations in a community meet secretly and agree to keep their prices high to protect their profitability. If their plan is discovered and they are charged with a crime, they could be (A) found guilty under the Sherman Antitrust Act and face prison time (B) found guilty under the Magnuson-Moss Warranty Act and face large fines (C) found guilty under the Adamson Act and face prison time and fines and (D) found not guilty because retailers are allowed to set their own price levels. Of the answer choices above, answer (A) is the",best,1,marketing
